"Town/County","FIPS","Year","NAICS Code","Industry Name","Rank","Measure Type","Variable","Value"
"Canaan","0900510940",2016,"56","Administrative and Waste Services",3,"Number","Annual Average Employment",58.83
"Canaan","0900510940",2016,"56","Administrative and Waste Services",3,"US Dollars","Annual Average Wage",31222.59
"Canaan","0900510940",2016,"56","Administrative and Waste Services",3,"Number","Number of Employers",15
"Canaan","0900510940",2017,"23","Construction",-1,"Number","Annual Average Employment",43.42
"Canaan","0900510940",2017,"23","Construction",-1,"US Dollars","Annual Average Wage",35538.82
"Canaan","0900510940",2017,"23","Construction",-1,"Number","Number of Employers",18
"Canaan","0900510940",2017,"31-33","Manufacturing",-1,"Number","Annual Average Employment",120.83
"Canaan","0900510940",2017,"31-33","Manufacturing",-1,"US Dollars","Annual Average Wage",85936.19
"Canaan","0900510940",2017,"31-33","Manufacturing",-1,"Number","Number of Employers",7
"Canaan","0900510940",2017,"44-45","Retail Trade",-1,"Number","Annual Average Employment",163.67
"Canaan","0900510940",2017,"44-45","Retail Trade",-1,"US Dollars","Annual Average Wage",44492.47
"Canaan","0900510940",2017,"44-45","Retail Trade",-1,"Number","Number of Employers",10
"Canaan","0900510940",2017,"","Total - All Industries",-1,"Number","Annual Average Employment",957.75
"Canaan","0900510940",2017,"","Total - All Industries",-1,"US Dollars","Annual Average Wage",46121.98
"Canaan","0900510940",2017,"","Total - All Industries",-1,"Number","Number of Employers",117
"Canaan","0900510940",2017,"","Total Government",-1,"Number","Annual Average Employment",210.58
"Canaan","0900510940",2017,"","Total Government",-1,"US Dollars","Annual Average Wage",54654.99
"Canaan","0900510940",2017,"","Total Government",-1,"Number","Number of Employers",6
"Canaan","0900510940",2017,"","Local/Municipal Government",1,"Number","Annual Average Employment",198.75
"Canaan","0900510940",2017,"","Local/Municipal Government",1,"US Dollars","Annual Average Wage",54845.71
"Canaan","0900510940",2017,"","Local/Municipal Government",1,"Number","Number of Employers",4
"Canaan","0900510940",2017,"72","Accommodation and Food Services",2,"Number","Annual Average Employment",125.42
"Canaan","0900510940",2017,"72","Accommodation and Food Services",2,"US Dollars","Annual Average Wage",24601.59
"Canaan","0900510940",2017,"72","Accommodation and Food Services",2,"Number","Number of Employers",8
"Canaan","0900510940",2017,"56","Administrative and Waste Services",3,"Number","Annual Average Employment",59.5
"Canaan","0900510940",2017,"56","Administrative and Waste Services",3,"US Dollars","Annual Average Wage",33279.48
"Canaan","0900510940",2017,"56","Administrative and Waste Services",3,"Number","Number of Employers",13
"Canaan","0900510940",2018,"23","Construction",-1,"Number","Annual Average Employment",33.08
"Canaan","0900510940",2018,"23","Construction",-1,"US Dollars","Annual Average Wage",35031.6
"Canaan","0900510940",2018,"23","Construction",-1,"Number","Number of Employers",18
"Canaan","0900510940",2018,"31-33","Manufacturing",-1,"Number","Annual Average Employment",118.17
"Canaan","0900510940",2018,"31-33","Manufacturing",-1,"US Dollars","Annual Average Wage",79465.11
"Canaan","0900510940",2018,"31-33","Manufacturing",-1,"Number","Number of Employers",6
"Canaan","0900510940",2018,"44-45","Retail Trade",-1,"Number","Annual Average Employment",167.08
"Canaan","0900510940",2018,"44-45","Retail Trade",-1,"US Dollars","Annual Average Wage",45962.5
"Canaan","0900510940",2018,"44-45","Retail Trade",-1,"Number","Number of Employers",10
"Canaan","0900510940",2018,"","Total - All Industries",-1,"Number","Annual Average Employment",956.25
"Canaan","0900510940",2018,"","Total - All Industries",-1,"US Dollars","Annual Average Wage",46302.19
"Canaan","0900510940",2018,"","Total - All Industries",-1,"Number","Number of Employers",122
"Canaan","0900510940",2018,"","Total Government",-1,"Number","Annual Average Employment",191.83
"Canaan","0900510940",2018,"","Total Government",-1,"US Dollars","Annual Average Wage",58352.7
"Canaan","0900510940",2018,"","Total Government",-1,"Number","Number of Employers",6
"Canaan","0900510940",2018,"","Local/Municipal Government",1,"Number","Annual Average Employment",180.42
"Canaan","0900510940",2018,"","Local/Municipal Government",1,"US Dollars","Annual Average Wage",58345.37
"Canaan","0900510940",2018,"","Local/Municipal Government",1,"Number","Number of Employers",4
"Canaan","0900510940",2018,"72","Accommodation and Food Services",2,"Number","Annual Average Employment",139
"Canaan","0900510940",2018,"72","Accommodation and Food Services",2,"US Dollars","Annual Average Wage",23379.32
"Canaan","0900510940",2018,"72","Accommodation and Food Services",2,"Number","Number of Employers",9
"Canaan","0900510940",2018,"81","Other Services (except Public Administration)",3,"Number","Annual Average Employment",65.75
"Canaan","0900510940",2018,"81","Other Services (except Public Administration)",3,"US Dollars","Annual Average Wage",17192.26
"Canaan","0900510940",2018,"81","Other Services (except Public Administration)",3,"Number","Number of Employers",21
"Canterbury","0901512130",2014,"23","Construction",-1,"Number","Annual Average Employment",33.75
"Canterbury","0901512130",2014,"23","Construction",-1,"US Dollars","Annual Average Wage",36959.82
"Canterbury","0901512130",2014,"23","Construction",-1,"Number","Number of Employers",11
"Canterbury","0901512130",2014,"31-33","Manufacturing",-1,"Number","Annual Average Employment",-9999
"Canterbury","0901512130",2014,"31-33","Manufacturing",-1,"US Dollars","Annual Average Wage",-9999
"Canterbury","0901512130",2014,"31-33","Manufacturing",-1,"Number","Number of Employers",-9999
"Canterbury","0901512130",2014,"44-45","Retail Trade",-1,"Number","Annual Average Employment",92.67
"Canterbury","0901512130",2014,"44-45","Retail Trade",-1,"US Dollars","Annual Average Wage",21985.4
"Canterbury","0901512130",2014,"44-45","Retail Trade",-1,"Number","Number of Employers",8
"Canterbury","0901512130",2014,"","Total - All Industries",-1,"Number","Annual Average Employment",543.58
"Canterbury","0901512130",2014,"","Total - All Industries",-1,"US Dollars","Annual Average Wage",31446.8
"Canterbury","0901512130",2014,"","Total - All Industries",-1,"Number","Number of Employers",81
"Canterbury","0901512130",2014,"","Total Government",-1,"Number","Annual Average Employment",172.08
"Canterbury","0901512130",2014,"","Total Government",-1,"US Dollars","Annual Average Wage",38498.93
"Canterbury","0901512130",2014,"","Total Government",-1,"Number","Number of Employers",6
"Canterbury","0901512130",2014,"","Local/Municipal Government",1,"Number","Annual Average Employment",163.08
"Canterbury","0901512130",2014,"","Local/Municipal Government",1,"US Dollars","Annual Average Wage",37704.12
"Canterbury","0901512130",2014,"","Local/Municipal Government",1,"Number","Number of Employers",5
"Canterbury","0901512130",2014,"72","Accommodation and Food Services",2,"Number","Annual Average Employment",55.25
"Canterbury","0901512130",2014,"72","Accommodation and Food Services",2,"US Dollars","Annual Average Wage",14454.05
"Canterbury","0901512130",2014,"72","Accommodation and Food Services",2,"Number","Number of Employers",6
"Canterbury","0901512130",2014,"54","Professional, Scientific, and Technical Services",3,"Number","Annual Average Employment",50.92
"Canterbury","0901512130",2014,"54","Professional, Scientific, and Technical Services",3,"US Dollars","Annual Average Wage",43445.28
"Canterbury","0901512130",2014,"54","Professional, Scientific, and Technical Services",3,"Number","Number of Employers",12
"Canterbury","0901512130",2015,"23","Construction",-1,"Number","Annual Average Employment",25.92
"Canterbury","0901512130",2015,"23","Construction",-1,"US Dollars","Annual Average Wage",42054.98
"Canterbury","0901512130",2015,"23","Construction",-1,"Number","Number of Employers",11
"Canterbury","0901512130",2015,"31-33","Manufacturing",-1,"Number","Annual Average Employment",-9999
"Canterbury","0901512130",2015,"31-33","Manufacturing",-1,"US Dollars","Annual Average Wage",-9999
"Canterbury","0901512130",2015,"31-33","Manufacturing",-1,"Number","Number of Employers",-9999
"Canterbury","0901512130",2015,"44-45","Retail Trade",-1,"Number","Annual Average Employment",93.17
"Canterbury","0901512130",2015,"44-45","Retail Trade",-1,"US Dollars","Annual Average Wage",21944.93
"Canterbury","0901512130",2015,"44-45","Retail Trade",-1,"Number","Number of Employers",10
"Canterbury","0901512130",2015,"","Total - All Industries",-1,"Number","Annual Average Employment",566
"Canterbury","0901512130",2015,"","Total - All Industries",-1,"US Dollars","Annual Average Wage",31940.68
"Canterbury","0901512130",2015,"","Total - All Industries",-1,"Number","Number of Employers",86
"Canterbury","0901512130",2015,"","Total Government",-1,"Number","Annual Average Employment",172.75
"Canterbury","0901512130",2015,"","Total Government",-1,"US Dollars","Annual Average Wage",40517.11
"Canterbury","0901512130",2015,"","Total Government",-1,"Number","Number of Employers",6
"Canterbury","0901512130",2015,"","Local/Municipal Government",1,"Number","Annual Average Employment",164.08
"Canterbury","0901512130",2015,"","Local/Municipal Government",1,"US Dollars","Annual Average Wage",39813.5
"Canterbury","0901512130",2015,"","Local/Municipal Government",1,"Number","Number of Employers",5
"Canterbury","0901512130",2015,"72","Accommodation and Food Services",2,"Number","Annual Average Employment",63.92
"Canterbury","0901512130",2015,"72","Accommodation and Food Services",2,"US Dollars","Annual Average Wage",15022.81
"Canterbury","0901512130",2015,"72","Accommodation and Food Services",2,"Number","Number of Employers",7
"Canterbury","0901512130",2015,"81","Other Services (except Public Administration)",3,"Number","Annual Average Employment",54.75
"Canterbury","0901512130",2015,"81","Other Services (except Public Administration)",3,"US Dollars","Annual Average Wage",21548.22
"Canterbury","0901512130",2015,"81","Other Services (except Public Administration)",3,"Number","Number of Employers",17
"Canterbury","0901512130",2016,"23","Construction",-1,"Number","Annual Average Employment",23.33
"Canterbury","0901512130",2016,"23","Construction",-1,"US Dollars","Annual Average Wage",42544.67
"Canterbury","0901512130",2016,"23","Construction",-1,"Number","Number of Employers",9
"Canterbury","0901512130",2016,"31-33","Manufacturing",-1,"Number","Annual Average Employment",-9999
"Canterbury","0901512130",2016,"31-33","Manufacturing",-1,"US Dollars","Annual Average Wage",-9999
"Canterbury","0901512130",2016,"31-33","Manufacturing",-1,"Number","Number of Employers",-9999
"Canterbury","0901512130",2016,"44-45","Retail Trade",-1,"Number","Annual Average Employment",96.33
"Canterbury","0901512130",2016,"44-45","Retail Trade",-1,"US Dollars","Annual Average Wage",22554.52
"Canterbury","0901512130",2016,"44-45","Retail Trade",-1,"Number","Number of Employers",10
"Canterbury","0901512130",2016,"","Total - All Industries",-1,"Number","Annual Average Employment",566.58
"Canterbury","0901512130",2016,"","Total - All Industries",-1,"US Dollars","Annual Average Wage",33157.15
"Canterbury","0901512130",2016,"","Total - All Industries",-1,"Number","Number of Employers",81
"Canterbury","0901512130",2016,"","Total Government",-1,"Number","Annual Average Employment",188.92
"Canterbury","0901512130",2016,"","Total Government",-1,"US Dollars","Annual Average Wage",41700.11
"Canterbury","0901512130",2016,"","Total Government",-1,"Number","Number of Employers",7
"Canterbury","0901512130",2016,"","Local/Municipal Government",1,"Number","Annual Average Employment",165
"Canterbury","0901512130",2016,"","Local/Municipal Government",1,"US Dollars","Annual Average Wage",38741.76
"Canterbury","0901512130",2016,"","Local/Municipal Government",1,"Number","Number of Employers",5
"Canterbury","0901512130",2016,"72","Accommodation and Food Services",2,"Number","Annual Average Employment",55.25
"Canterbury","0901512130",2016,"72","Accommodation and Food Services",2,"US Dollars","Annual Average Wage",16141.52
"Canterbury","0901512130",2016,"72","Accommodation and Food Services",2,"Number","Number of Employers",6
"Canterbury","0901512130",2016,"54","Professional, Scientific, and Technical Services",3,"Number","Annual Average Employment",51.5
"Canterbury","0901512130",2016,"54","Professional, Scientific, and Technical Services",3,"US Dollars","Annual Average Wage",38519.69
"Canterbury","0901512130",2016,"54","Professional, Scientific, and Technical Services",3,"Number","Number of Employers",11
"Canterbury","0901512130",2017,"23","Construction",-1,"Number","Annual Average Employment",24.33
"Canterbury","0901512130",2017,"23","Construction",-1,"US Dollars","Annual Average Wage",39217.68
"Canterbury","0901512130",2017,"23","Construction",-1,"Number","Number of Employers",9
"Canterbury","0901512130",2017,"31-33","Manufacturing",-1,"Number","Annual Average Employment",-9999
"Canterbury","0901512130",2017,"31-33","Manufacturing",-1,"US Dollars","Annual Average Wage",-9999
"Canterbury","0901512130",2017,"31-33","Manufacturing",-1,"Number","Number of Employers",-9999
"Canterbury","0901512130",2017,"44-45","Retail Trade",-1,"Number","Annual Average Employment",89.25
"Canterbury","0901512130",2017,"44-45","Retail Trade",-1,"US Dollars","Annual Average Wage",27144.92
"Canterbury","0901512130",2017,"44-45","Retail Trade",-1,"Number","Number of Employers",11
"Canterbury","0901512130",2017,"","Total - All Industries",-1,"Number","Annual Average Employment",524.92
"Canterbury","0901512130",2017,"","Total - All Industries",-1,"US Dollars","Annual Average Wage",34741.39
"Canterbury","0901512130",2017,"","Total - All Industries",-1,"Number","Number of Employers",80
"Canterbury","0901512130",2017,"","Total Government",-1,"Number","Annual Average Employment",182.17
"Canterbury","0901512130",2017,"","Total Government",-1,"US Dollars","Annual Average Wage",42294.98
"Canterbury","0901512130",2017,"","Total Government",-1,"Number","Number of Employers",7
"Canterbury","0901512130",2017,"","Local/Municipal Government",1,"Number","Annual Average Employment",157.58
